cnp_codigo,cnp_glosa,cnp_descripcion,cnp_familia,iccs_elegido,iccs_glosa_elegida,confianza,justificacion,exclusiones_aplicadas,top1_codigo,top1_score,top2_codigo,top2_score,top3_codigo,top3_score,top4_codigo,top4_score,top5_codigo,top5_score,top6_codigo,top6_score,top7_codigo,top7_score,top8_codigo,top8_score,top9_codigo,top9_score,top10_codigo,top10_score
12086,MATAR A CARABINERO EN RAZÓN DE SU CARGO O EN EJERCICIO DE SUS FUNCIONES ART. 416 CÓDIGO DE JUSTICIA MILITAR,Castiga al que mate a un Carabinero en razón de su cargo o en el ejercicio de sus funciones.,INFRACCIÓN A OTROS TEXTOS LEGALES,NINGUNO,,alta,"El delito CNP es un homicidio intencional de un miembro de la policía motivado por su cargo/funciones. Ninguno de los candidatos listados corresponde a homicidio intencional general (p. ej. 0101). Varios candidatos relevantes excluyen expresamente actos que causan la muerte o remiten a las categorías de homicidio (por ejemplo 0806/08069 excluyen «Actos que causan la muerte (01)»; 110131 excluye homicidio intencional no equivalente a crimen de guerra 0101). Los demás candidatos tratan de negligencia, privacidad, orden público u otros ámbitos no aplicables al móvil principal (homicida) del hecho. Por tanto, ninguno de los códigos propuestos es apropiado.","['0806 EXCLUSIONES: Actos que causan la muerte (01); actos que equivalen a agresión o amenazas (0201)', '08069 EXCLUSIONES: Aplicar todas las exclusiones enumeradas en 0806', '110131 EXCLUSIONES: Homicidio intencional que no equivale a crimen de guerra (0101); tentativa de homicidio intencional que no equivale a crimen de guerra (0102); homicidio no intencional que no equivale a crimen de guerra (0103)', '02119 EXCLUSIONES: Aplicar todas las exclusiones enumeradas en 0211']",2119,0.8421853590762857,8069,0.8379286186214264,8019,0.8300878615461112,2069,0.8263679481961373,806,0.825496909666204,11011,0.8250491895632879,8049,0.824932498396858,11029,0.8233864303289524,110131,0.822483613757313,60129,0.8214917834041131
12087,"TRAICIÓN, ESPIONAJE, Y DEMAS DELITOS CONTRA SOBERANÍA Y SEGURIDAD EXTERIOR DEL ESTADO","ARTS. 244 AL 258 CODIGO DE JUSTICIA MILITAR Castiga al que traiciona, espía o incurre en otros delitos contra la soberanía y seguridad exterior del Estado.",INFRACCIÓN A OTROS TEXTOS LEGALES,904,Actos contra la seguridad del Estado,alta,"La glosa y descripción del CNP ('Traición, espionaje y demás delitos contra soberanía y seguridad exterior del Estado') coinciden directamente con las inclusiones de 904 ('Traición; espionaje; revelación de secretos oficiales; conspiración contra el Estado; sedición'). Además, el móvil original es atacar la seguridad e integridad del Estado, que es el criterio decisivo. Verifiqué las exclusiones de 904 (0703; 08011; 'delitos militares que no estén relacionados con el servicio militar') y la conducta del CNP se refiere explícitamente a delitos contra la soberanía y seguridad exterior en el Código de Justicia Militar, por lo que no queda descartada por esas exclusiones.","['211/2119: exclusiones sobre intromisión en la intimidad e invasión de la privacidad (0903; 02082; 03; 0509) — descartadas por no corresponder al móvil de seguridad del Estado', ""11011: exclusión 'Actos que causan daños o que no equivalen a tortura (02)' — descartada porque el tipo penal no describe tortura"", ""904: comprobada exclusión 'delitos militares que no estén relacionados con el servicio militar' — aplicada para confirmar que NO excluye este caso, dado que el CNP se relaciona con la seguridad exterior y servicio militar""]",904,0.8550398988422622,2119,0.8418750977382554,809,0.8392044483648782,8069,0.8390065548608293,11011,0.8387130508829069,804,0.8364351198935667,211,0.8356022126497527,110134,0.8351166702084294,709,0.8348225142827874,8049,0.8347827529912828
12088,USO DE UNIFORME O INSIGNIAS DE LAS FUERZAS ARMADAS O CARABINEROS DE CHILE,"El que sin derecho use uniforme, insignias, distintivos de las Fuerzas Armadas o de Carabineros de Chile.",INFRACCIÓN A OTROS TEXTOS LEGALES,8019,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,media,"El tipo penal chileno sanciona el uso indebido de uniformes/insignias de FF.AA. o Carabineros, conducta orientada a vulnerar normas de conducta pública y la representación indebida de autoridades; no implica armas, drogas ni intromisión en la intimidad de una persona. La categoría 8019 (Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público) es la más precisa de las opciones listadas.","['9011, 90111, 90112, 90113: referentes a posesión/uso ilícito de armas, explosivos o materiales específicos — no aplican al uso de uniformes.', '6019, 60211, 6029: relacionados con drogas o alcohol — no aplican.', '2119: transgresiones contra las personas/intimidad (p. ej. profanación, uso ilícito de cadáveres) — no corresponde al uso de uniformes.', '8012: actos contra normas y preceptos sociales/religiosos — categoría más orientada a conductas como ebriedad o desorden público; 8019 es más apropiada como categoría residual para otros actos contrarios al orden público como el presente.']",9011,0.8402874840007211,2119,0.8327377812643819,90112,0.8276680750934498,8019,0.8266269182093855,90111,0.8235516961068372,8012,0.8212160612743611,90113,0.8196953603066266,60211,0.8196575266004811,6029,0.8196000807952021,6019,0.8193604374761414
12089,OTRAS INFRACCIONES AL CODIGO DE JUSTICIA MILITAR,Incluye infracciones a cualquier otra norma contenida en el Código de Justicia Militar.,INFRACCIÓN A OTROS TEXTOS LEGALES,8069,Otros actos contra el sistema de justicia,media,"La glosa y familia del tipo penal (infracciones al Código de Justicia Militar) indican un conjunto residual de faltas relacionadas con el funcionamiento y la disciplina del sistema judicial/militar más que delitos contra personas, menores o crímenes de guerra. 08069 (“Otros actos contra el sistema de justicia”) es la categoría ICCS que mejor recoge infracciones normativa/disciplinarias vinculadas al ordenamiento judicial o reglamentación (aquí, el sistema de justicia militar) cuando no se trata de hechos tipificados en categorías más concretas. Se aplicó el criterio del móvil: la intención original es vulnerar normas del sistema de justicia militar (infracción normativa/disciplinaria), no causar un daño específico tipificado en otras clases.","['2119 descartado: orientado a transgresiones contra personas (intimidad, profanación, tráfico de órganos) — no coincide con infringir normas de un código legal militar.', '8019 descartado: se refiere a normas de conducta para el orden público (reuniones, decencia pública), distinto a infracciones de un Código de Justicia Militar.', '11029/1102/11011/110134 descartados: categorías especializadas (menores, tortura, crímenes de guerra) que no se corresponden con la descripción genérica de ‘otras infracciones’ del Código de Justicia Militar.', '806 (genérico) considerado pero se seleccionó 8069 porque el tipo CNP es residual/‘otras’ infracciones no descritas en categorías más concretas del sistema de justicia.']",2119,0.8539465555450785,8019,0.8533381506302221,11029,0.8499995172651268,806,0.8483850870682559,8069,0.8468122074683905,8029,0.8436269674089644,8062,0.8411333377712444,11011,0.8403300261381984,110134,0.8380117956160044,1102,0.837988812381704
12090,DELITOS CONTENIDOS EN LA LEY 19.620 DE ADOPCIÓN DE MENORES,"ART. 41 El que, con abuso de confianza, ardid, simulación, atribución de identidad o estado civil u otra condición semejante, obtuviere la entrega de un menor para sí, para un tercero o para sacarlo del país, con fines de adopción. ART. 42 El que solicitare o aceptare recibir cualquier clase de contraprestación por facilitar la entrega de un menor en adopción.",INFRACCIÓN A OTROS TEXTOS LEGALES,20291,Adopción ilegal,alta,"La conducta (obtención/entrega de un menor mediante abuso de confianza, ardid, simulación o pago para fines de adopción, incluso sacarlo del país) coincide exactamente con 'Adopción ilegal' (ICCS 20291). El móvil primario es facilitar la adopción fraudulenta, no la explotación o la mera sustracción forzada, por lo que es la categoría más precisa.","['204 (Trata de personas) - descartado porque el móvil descrito es la adopción fraudulenta, no la explotación prevista en la definición de trata.', '2021 (Secuestro de menores) - descartado en virtud de la exclusión recíproca: la sustracción/retención forzada se diferencia de la adopción ilegal descrita.', '30222 (Prostitución infantil) - descartado porque no hay finalidad sexual/prostitución del menor.', '7023/702 (Falsificación/Falsificación de documentos) - descartado como categoría primaria: posibles actos auxiliares (p. ej. suplantación) no constituyen el móvil central que es la adopción ilegal.', '7049 (Otros actos relacionados con el producto del delito) - descartado porque la norma penal se dirige al acto de entrega/adopción fraudulenta, no a la mera recepción/manipulación de bienes derivados.']",204,0.8620500291405823,20291,0.8605572493956014,30222,0.8521881765183266,2021,0.8504063824148447,20211,0.8501902716124816,20212,0.8474301676257417,7049,0.844104776676558,11029,0.8429071239541891,7023,0.8427493536720218,702,0.8419503704114327
12121,"EXTRANJEROS QUE INGRESAN O INTENTAN EGRESAR DEL PAIS CON DOCUMENTOS FALSIFICADOS, ADULTERADOS O A NOMBRE DE OTRO","ART. 68 DL 1094 Extranjeros que ingresan al país o intentan egresar de él con documentos falsificados, adulterados o expedidos a nombre de otra persona o hagan uso de ellos durante su residencia.",INFRACCIÓN A OTROS TEXTOS LEGALES,8059,Otros actos ilícitos relacionados con la migración,alta,"El tipo penal nacional sanciona a extranjeros que entran/egresan o hacen uso de documentos falsificados para residir/trasladarse; el móvil es migratorio (entrar/egresar/permanecer) usando documentos falsos. 8059 incluye explícitamente la 'utilización de un documento falsificado para entrar en un Estado' y cubre actos ilícitos relacionados con la migración no especificados en 08051. Se descartaron las categorías de falsificación (7023, 702, 7021, etc.) porque sus exclusiones remiten expresamente los casos de uso de visados/pasaportes falsificados para entrada ilegal a la categoría de migración (0805/8059).","['7023: EXCLUSIONES - Utilización de visas o pasaportes alterados o falsificados para entrar ilegalmente en un Estado (0805)', '702: EXCLUSIONES - Utilización de un visado falsificado (0805)', '7021/70211/70212/7022: Aplicar las exclusiones enumeradas en 0702 que remiten usos de documentos falsificados en contexto migratorio a 0805']",7023,0.8618191763919812,8059,0.8542812071932973,70212,0.8494247173691978,805,0.8445842190611788,702,0.8444185525691338,2119,0.8424590655889175,70211,0.8373926139649479,7022,0.8369536742751382,7021,0.8359754331597441,6019,0.834217660859956
12122,EXTRANJEROS QUE INGRESAN O INTENTAN EGRESAR DEL PAÍS CLANDESTINAMENTE,ART. 69 DL 1094 Extranjeros que ingresan al país o intentan egresar de él clandestinamente.,INFRACCIÓN A OTROS TEXTOS LEGALES,8059,Otros actos ilícitos relacionados con la migración,alta,"El tipo penal chileno describe a extranjeros que ingresan o intentan egresar clandestinamente (entrada/salida ilegal). 8059 (Otros actos ilícitos relacionados con la migración) incluye explícitamente 'entrada ilegal/cruce ilegal de fronteras', por lo que es la correspondencia más precisa. 8051 (tráfico de migrantes) fue descartado porque exige facilitación con beneficio; no describe al migrante que ingresa clandestinamente por sí mismo.","['8051 descartado: exclusión por alcance (tráfico ilícito de migrantes requiere facilitación y beneficio material, no aplicable aquí)', '211 y 2119 descartados: exclusiones/definición centradas en intromisión en la intimidad o derechos de personas, no en migración', '210 descartado: trata de discriminación, no corresponde al móvil de migración/entrada ilegal', '804 descartado: actos contra disposiciones sobre ingresos públicos u otras regulaciones económicas, no aplicable', '8012 descartado: normas sociales/religiosas (orden público), no aplica al acto de entrada/salida clandestina', '1102 descartado: actos relativos a menores, no aplicable', '110134 descartado: actos en conflictos armados (crímenes de guerra), no aplicable']",2119,0.8494114367319582,805,0.8404772072403404,8059,0.8375951204925666,8051,0.8358635742776791,211,0.8347131731071236,1102,0.8332883329261892,804,0.8330520443700804,8012,0.8325503097233953,210,0.8308562071291493,110134,0.8300675855085154
12123,ROBO O HURTO DE MATERIAL DE GUERRA,"Al que robe o hurte armas, municiones, aparatos, instrumentos dedicados al servicio de las Fuerzas Armadas y Carabineros de Chile.",INFRACCIÓN A OTROS TEXTOS LEGALES,401,Robo,alta,"El delito chileno describe la sustracción (robo o hurto) de armas, municiones y material dedicado al servicio de las Fuerzas Armadas; el móvil inicial es la apropiación de bienes, por lo que corresponde clasificarlo como un delito contra la propiedad (robo/hurto). Rechacé códigos relacionados con posesión/uso/tráfico de armas (901, 9011, 90111) porque sus exclusiones y definiciones se centran en tenencia, uso o comercio ilícito de armas, no en la acción inicial de sustraer bienes; también descarté códigos sobre manejo de productos del delito (7049), crímenes de guerra (110132, 110134) y hurto de vehículos (5021, 50219) por no ajustarse al móvil de apropiación de material bélico.","['901, 9011, 90111: excluidos porque se refieren a posesión/uso/fabricación/tráfico de armas y no a la sustracción inicial (móvil de apropiación)', '7049: excluido porque trata recepción/posesión/gestión de bienes robados, es un hecho posterior al hurto/robo', '110132, 110134: excluidos porque se refieren a crímenes de guerra/actos en conflictos armados, no a un delito ordinario de apropiación', '5021, 50219: excluidos porque se refieren específicamente al hurto de vehículos o piezas de vehículos', '2119: excluido por no corresponder a la tipicidad (intromisiones en la intimidad/otras transgresiones personales), no al móvil patrimonial']",9011,0.8472946071312968,901,0.8402541541276738,2119,0.837441027136074,110132,0.8369000839225806,7049,0.8368169916835303,401,0.8367811354670811,90111,0.8362735655659056,110134,0.8317816384148484,5021,0.8309031507436085,50219,0.8304975967052628
12124,ADQUISICIÓN MATERIAL DE GUERRA O VESTUARIO INSTITUCIONES ARMADAS,"El que sin autorización de enajenación por parte de la autoridad, adquiera material de guerra o vestuario de Instituciones Armadas.",INFRACCIÓN A OTROS TEXTOS LEGALES,901,"Actos relacionados con armas, explosivos y otros materiales destructivos",alta,"El tipo penal chileno describe la adquisición sin autorización de material de guerra o vestuario de las Instituciones Armadas. ICCS 901 (Actos relacionados con armas, explosivos y otros materiales destructivos) incluye explícitamente adquisición, venta, entrega o traslado/transferencia de armas y material relacionado, por lo que refleja con mayor precisión el móvil (obtener material militar). No aplican las exclusiones de 0901 que desplazarían la clasificación.","['2119: descartado por tratar sobre intromisión en la intimidad y delitos contra personas, no adquisición de material militar.', '8019: descartado por ser actos contra normas de orden público (reuniones), no aplicable al móvil de obtener material de guerra.', '809: descartado (actos contra el orden público/autoridad) porque el núcleo del hecho es adquisición de material militar, no ese tipo penal.', '8049: descartado (actos contra la administración pública/regulatorios generales) porque el delito se centra en obtener material bélico, no en una infracción administrativa genérica.', '702: descartado (falsificación) porque no hay indicio de creación o uso de documentación falsa en la descripción.', '110132: descartado (destrucción/daños en conflicto armado) porque no se trata de daños en conflicto sino de adquisición de material.', '90113: descartado (materiales químicos/biológicos/radiactivos) porque la descripción no especifica este tipo de materiales regulados específicos.', '90112: descartado como menos apropiado al ser una subcategoría centrada en ""otras armas o explosivos""; 901 es más preciso al incluir explícitamente adquisición/transferencia de material de guerra y vestuario.', '9011: descartado como menos preciso que 901; aunque trata posesión/uso/obtención ilícita de armas, 901 es más apropiado porque incorpora expresamente adquisición y transferencia de material.']",2119,0.834306795055029,9011,0.8319292683930818,8019,0.8299264931447848,809,0.8277454951967856,8049,0.8276663576034136,90112,0.8275129843226211,901,0.8238848641063559,110132,0.8225182289924511,90113,0.82186638135192,702,0.8209109454436101
12125,FALSEDADES,"ART. 367 AL 371 CÓDIGO JUSTICIA MILITAR El que falsificare, o hiciere uso fraudulento de sellos, marcas o cuños destinados a las Fuerzas Armadas o Carabineros de Chile.",INFRACCIÓN A OTROS TEXTOS LEGALES,7023,Actos de falsificación de documentos,alta,"La conducta es falsificación o uso fraudulento de sellos/marcas/cuños destinados a las Fuerzas Armadas o Carabineros, es decir instrumentos para crear una imitación no autorizada de documentos o distintivos oficiales; esto encaja con 'Actos de falsificación de documentos' (07023) que incluye instrumentos para falsificar/alterar documentos. Se aplicaron exclusiones que descartaron categorías sobre medios de pago, productos comerciales o marcas de armas, que no se corresponden con sellos oficiales.","['7022 descartado: se refiere a productos y marcas comerciales (falsificación de mercancías), no a sellos oficiales de fuerzas armadas.', '7021 / 70211 / 70212 descartado: se refieren a medios de pago falsificados (billetes, monedas, medios distintos del efectivo), no aplicable.', '90119 descartado: se centra en marcas de armas de fuego y explosivos, no en sellos/cuños oficiales de instituciones.', '7029 descartado: categoría residual de falsificación menos precisa; 7023 es más específica respecto a documentos e instrumentos para su falsificación.']",7022,0.831920705369193,7021,0.8314474553745301,70212,0.8273186991223662,7029,0.8270337322303215,702,0.826024257590296,90119,0.823482394474705,70211,0.8231540448197617,709,0.8218184168234899,2119,0.8213695842952092,7023,0.8199914880067808
12130,RECONOCIMIENTO MALICIOSO DE POSESION REGULAR,ART. 9 del Decreto Ley 2.695 Castiga al que maliciosamente obtuviere el reconocimiento de la calidad de poseedor regular de un bien raíz conforme a las normas de esta Ley.,INFRACCIÓN A OTROS TEXTOS LEGALES,509,Otros actos contra la propiedad solamente,alta,"El delito tipificado ('reconocimiento malicioso de posesión regular') tiene como móvil la obtención ilícita/ilícita de la condición sobre un bien inmueble (adquisición/ocupación de derechos sobre la propiedad). La categoría 509 (Otros actos contra la propiedad solamente) incluye explícitamente 'ocupación ilegal de un inmueble' y 'adquisición ilícita de viviendas o terrenos', por lo que es la más precisa atendiendo al móvil (apropiarse/obtener derecho de propiedad), mientras que otras categorías (intimidad, daños, falsificación, actos contra la administración, delitos sobre productos del delito, conflictos armados) no encajan con ese móvil inicial.","['211 / 2119: Excluido porque se refieren a transgresiones contra la intimidad y otros derechos personales (no a actos cuyo móvil es adquirir derechos sobre propiedad). (EXCLUSIONES de 211: injerencia en sistemas informáticos 0903; seguimiento 02082; invasión de intimidad sexual 03; violación de domicilio 0509).', '702: Falsificación descartada porque su núcleo es creación/alteración/posesión de imitaciones o instrumentos de falsificación; la descripción del CNP no evidencia exclusivamente creación de documentos falsos sino la obtención de reconocimiento de posesión (no aplicar FALSIFICACIÓN sin más prueba). (EXCLUSIONES de 702: incluye actos como creación de identidad falsa 07019, usos específicos no aplicables).', '504 / 5049: Daños a la propiedad descartados porque estas categorías tratan destrucción o daño intencional de bienes, mientras que aquí el móvil es la adquisición/obtención de posesión, no causar daño.', ""7049: Actos relacionados con el producto del delito descartados porque se refieren a recepción/ocultamiento/manipulación de bienes procedentes de delitos; además 7049 excluye la 'adquisición ilícita de bienes (0502)', que es el ámbito aplicable, por lo que 7049 no es correcto."", '8049 / 8019: Actos contra la administración pública o normas de orden público descartados porque esas categorías cubren otros tipos de infracciones administrativas/morales o de orden público, no la obtención ilícita de la condición de poseedor con la finalidad de apropiación de inmueble.', '110132: Descartado por ser específico a destrucción/daños en conflictos armados (no aplicable al caso de posesión inmobiliaria).']",2119,0.8285711604328263,8049,0.8220661337414148,504,0.8219335209831604,702,0.8186351970592293,211,0.8179795683554336,5049,0.8156250245155181,8019,0.8153909122976615,7049,0.8150429225382435,509,0.814919360549923,110132,0.8146338956414829
12131,VIGILANCIA PRIVADA NO AUTORIZADA,"ART. 5 bis Decreto Ley 3.607, de 1981 Castiga a quienes proporcionen u ofrezcan vigilantes privados sin autorización.",INFRACCIÓN A OTROS TEXTOS LEGALES,809,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",alta,"El delito castiga la prestación/oferta de servicios de vigilancia privada sin la autorización exigida por el Estado: es una infracción a disposiciones estatales y regulatorias sobre habilitación/licencias. ICCS 809 cubre actos contra el orden público, la autoridad y las disposiciones del Estado no clasificados en otras categorías, por lo que es la categoría más precisa. Se descartaron categorías centradas en intromisión en la intimidad o vigilancia personal (0211/211/2119) y las relativas a normas de conducta pública específicas (0801/8019).","['211: EXCLUSIONES: seguimiento, vigilancia o comunicación no deseada de una persona por otra persona (02082) — descartado porque 211 se refiere a intromisión/supervisión personal no al incumplimiento de requisitos administrativos de habilitación.', '2119: EXCLUSIONES: Aplicar todas las exclusiones enumeradas en 0211 — descartado por las mismas razones relacionadas con intromisión/vigilancia personal.', '8019: EXCLUSIONES/NOTAS: Aplicar todas las exclusiones enumeradas en 0801; nota 106 sobre normas de conducta orientadas al mantenimiento del orden público — descartado porque 8019 se centra en conductas de orden público (p.ej. reuniones no autorizadas), no en infracciones administrativas/regulatorias de autorización para prestar servicios privados.']",2119,0.8276118427524561,8019,0.8263143653812579,11029,0.8236697560562896,20229,0.8228451577157528,11011,0.8173708773191616,211,0.8170759276344812,9059,0.8169986943292127,809,0.8130175848793446,1109,0.8101935972478711,908,0.8099398921260866
12132,"INFRACCIÓN LEY GRAL. DE TELECOMUNICACIONES LETRAS A, B, C, D, F, G y H (EXCLUYE LETRA E)","ART. 36 b Ley General de Telecomunicaciones El que maliciosamente destruya, dañe o inutilice la infraestructura de telecomunicaciones, e interrumpa su servicio.Sanciona: Operar o explotar servicios o instalaciones de telecomunicaciones de libre recepción o de radiodifusión sin autorización; el interferir, interceptar o interrumpir un servicio de telecomunicaciones; interceptar, captar o grabar sin autorización cualquier tipo de señal de telecomunicaciones, o difundir la comunicación obtenida por tales medios; La difusión pública o privada de cualquier comunicación obtenida de la forma precedente; vulnerar el deber de reserva o secreto mediante el acceso, almacenamiento o difusión de los antecedentes o la información previsto en los artículos 218 bis, 219 y 222 del Código Procesal Penal; destruya, dañe o inutilice maliciosamente la infraestructura de telecomunicaciones, e interrumpa su servicio; El que adultere o modifique el IMEI, entendido como la identidad internacional del equipo móvil.Art. 36 B. Comete delito de acción pública:Letra H. Inciso 5°: Sin estar autorizado al efecto comercialice, adquiera, utilice, tenga o porte uno o más de los dispositivos señalados en el párrafo segundo (dispositivos electrónicos aptos para interferir, interceptar o interrumpir cualquier tipo de señal que se emita a través de un servicio de telecomunicaciones) Inciso 6°: Mediante la utilización de estos dispositivos electrónicos sin estar autorizado interfiera, intercepte o interrumpa señales de naves, aeronaves o torres de control de tráfico aéreo; redes o servicios de telecomunicaciones de servicios esenciales o de aquellos de especial relevancia para el orden y seguridad pública, la defensa nacional o el sistema de inteligencia del Estado. Inciso 7°: La importación o exportación sin autorización de los dispositivos descritos en el párrafo segundo será sancionada de acuerdo con lo establecido en el inciso segundo del artículo 168, en relación con los numerales 2 y 3 del inciso primero del artículo 178, ambos del decreto con fuerza de ley Nº30, de 2004, del Ministerio de Hacienda, que aprueba el texto refundido, coordinado y sistematizado del decreto con fuerza de ley Nº213, de 1953, del Ministerio de Hacienda, sobre Ordenanza de Aduanas.",INFRACCIÓN A OTROS TEXTOS LEGALES,9033,Interceptación o acceso ilícitos a datos informáticos,media,"La mayor parte de las conductas descritas (interferir, interceptar, captar o grabar señales de telecomunicaciones sin autorización; difundir comunicaciones obtenidas; uso/posesión/comercialización de dispositivos para interferir) coinciden con el móvil de 'interceptación o acceso ilícitos a datos informáticos' (9033). Si bien la norma también sanciona la destrucción física de infraestructura y la adulteración de IMEI, el elemento nuclear y recurrente es la obtención/interferencia no autorizada de comunicaciones y señales, lo que hace 9033 más preciso que categorías sobre daño físico a bienes o falsificación general.","[""9032 EXCLUSIONES: 'Daño a bienes que no sean datos informáticos (0504)' — descartó 9032/90322 porque parte de la norma sanciona daño físico a infraestructura, lo que no encaja con la exclusión centrada en datos informáticos."", '702 (Falsificación) descartado: aunque la adulteración de IMEI podría relacionarse con falsificación, no es el móvil principal de la mayoría de conductas tipificadas (el núcleo es la interceptación/interferencia de comunicaciones), por lo que 702 es menos apropiado.']",9033,0.8474097122105989,9032,0.8399225623138594,2119,0.8370333678323714,702,0.8321313392523119,903,0.8304718862839328,70212,0.8299587324102906,90322,0.8282412562982966,70211,0.8274267721290762,8019,0.826805554081197,8049,0.8254034222129243
12133,LAVADO DE DINERO PERSONA NATURAL,"ART. 27 LEY 19.913 Sanciona la persona natural que oculte o disimule de cualquier forma el origen ilícito de determinados bienes, a sabiendas de que provienen, directa o indirectamente, de la perpetración de hechos constitutivos de delitos; o bien, ocultar o disimular estos bienes. Adquirir, poseer, tener o usar los referidos bienes, con ánimo de lucro, cuando al momento de recibirlos ha conocido su origen ilícito. Desconocer el autor de las conductas descritas precedentemente, el origen ilicitito de los bienes por negligencia inexcusable.Si los bienes provienen de un hecho realizado en el extranjero, que sea punible en su lugar de comisión y en Chile constituya alguno de los delitos señalados precedente.Se entiende por bienes los objetos de cualquier clase apreciables en dinero, corporales o incorporales, muebles o inmuebles, tangibles o intangibles, como asimismo los documentos o instrumentos legales que acreditan la propiedad u otros derechos sobre los mismos.Hechos constitutivos: Delitos contemplados en la ley Nº 20.000, que Sanciona el tráfico ilícito de estupefacientes y sustancias psicotrópicas; en la ley Nº 18.314, que Determina conductas terroristas y fija su penalidad; en el artículo 10 de la ley Nº 17.798, sobre Control de Armas; en el Título XI de la ley Nº 18.045, sobre Mercado de Valores; en el inciso primero del artículo 39 y en el Título XVII del decreto con fuerza de ley Nº 3, de 1997, del Ministerio de Hacienda, Ley General de Bancos; en los artículos 168, en relación con el artículo 178 números 2 y 3; 168 bis y 169, todos del decreto con fuerza de ley Nº 30, de 2004, del Ministerio de Hacienda, que aprueba el texto refundido, coordinado y sistematizado del decreto con fuerza de ley Nº 213, de 1953, del Ministerio de Hacienda, sobre Ordenanza de Aduanas; en el inciso segundo del artículo 81 de la ley Nº 17.336, sobre Propiedad Intelectual; en los artículos 59 y 64 de la ley Nº 18.840, orgánica constitucional del Banco Central de Chile; en el Título I de la ley 21.459, que Establece normas sobre delitos informáticos, deroga la ley N° 19.223 y modifica otros cuerpos legales con el objeto de adecuarlos al Convenio de Budapest; en el párrafo tercero del número 4º del artículo 97 del Código Tributario y en los números 8 y 9 del mismo artículo respecto de los delitos contemplados en los Párrafos 4 bis y IV ter del Título IX del Libro II del Código Penal; en los Párrafos 4, 5, 6, 9 y 9 bis del Título V y 10 del Título VI, todos del Libro II del Código Penal; en los artículos 141, 142, 367, 367 quáter, 367 septies, 411 bis, 411 ter, 411 quáter, 411 quinquies, y en los artículos 467 número 1 del inciso primero e inciso final, 468 y 470, numerales 1°, 8° y 11, en relación con el referido número 1 del inciso primero y con su inciso final del artículo 467, todos del Código Penal; en las letras f) y h) del artículo 7 de la ley Nº 20.009; en los artículos 305, 306, 307, 308 y 310, en relación con los números 2 y 5 del artículo 305, todos del Código Penal; en los artículos 139, 139 bis y 139 ter de la ley N° 18.892, General de Pesca y Acuicultura; en los artículos 30 y 31 de la ley N° 19.473; en el artículo 21 del decreto N° 4.363, de 1931, del Ministerio de Tierras y Colonización, que aprueba texto definitivo de la Ley de Bosques; en el artículo 11 de la ley Nº 20.962, que aplica Convención sobre el Comercio Internacional de Especies Amenazadas de Flora y Fauna Silvestre; o bien, a sabiendas de dicho origen, oculte o disimule estos bienes.",INFRACCIÓN A OTROS TEXTOS LEGALES,7041,Blanqueo de dinero,alta,"La descripción del CNP (ocultar/disimular el origen ilícito de bienes, adquirir/poseer/usar bienes sabiendo su origen delictivo) coincide exactamente con la definición de 7041 (blanqueo de dinero). El móvil primario es ocultar/disimular el origen de los activos, que es el criterio de clasificación pedido.","['7049: descartado porque es categoría residual para actos relacionados con el producto del delito que NO estén descritos en 7041; aquí sí se cumplen las conductas típicas de blanqueo que cubre 7041.', '702 / 70211 / 70212 / 7022: descartados por tratarse de falsificación y delitos sobre productos falsificados, cuyo móvil no es ocultar el origen ilícito de bienes.', '6012 / 60121 / 60122 / 60129: descartados por ser delitos de tráfico/fabricación de drogas (delito base/predicado), no el delito cuyo móvil es ocultar o disimular el producto del delito (lavado).']",7041,0.853291068596655,7049,0.8424675995721993,70211,0.8378424555628603,702,0.8370629148668157,60129,0.8356386954678193,70212,0.8350814939139644,6012,0.8350291623020443,7022,0.8345698242897632,60122,0.8337946352690855,60121,0.8328149182845499
12134,OTRAS INFRACCIONES A LA LEY 19.913,Incluye infracciones a cualquier otra norma contenida en la Ley 19.913.,INFRACCIÓN A OTROS TEXTOS LEGALES,8049,Otros actos contra la administración pública o contra disposiciones regulatorias,media,"La glosa del CNP ('Otras infracciones a la Ley 19.913'; familia: 'INFRACCIÓN A OTROS TEXTOS LEGALES') indica infracciones reglamentarias a una ley específica, sin referencia al móvil de orden público, sexual, contra menores, violencia o negligencia. 8049 ('Otros actos contra la administración pública o contra disposiciones regulatorias') encaja con infracciones a disposiciones legales/regulatorias residuales. No se aplican exclusiones que descalifiquen 8049.","['0801 (normas de orden público) para descartar 8019', '0802 (normas de conducta sexual) para descartar 8029', '0211 (transgresiones contra las personas) para descartar 2119', '1102/11029 (leyes sobre menores) para descartar 1102 y 11029', '0206 (actos de negligencia) para descartar 2069', '141 (tortura) para descartar 11011', '119 (elecciones democráticas) para descartar 8079']",8019,0.857829447378034,2119,0.8577107403183577,11029,0.8567386770896754,8029,0.8525396347990413,1102,0.8501975756764191,804,0.8445660072475596,2069,0.843189005805114,8049,0.842475525165619,11011,0.841222229925639,8079,0.8412021730612246
